run_name,run_dir,dataset_name,method,fl_algo,head_train_mode,adapter_bottleneck,trainable_scope,evaluation_protocol,backbone_pretrained,backbone_frozen,task_id_known_at_inference,seed,num_clients,tasks,rounds_per_task,local_epochs,alpha,replay,replay_per_class,replay_lambda,mu,comm_bytes_total_run,upload_bytes_total_run,download_bytes_total_run,wall_time_sec,final_accuracy,final_forgetting,final_bwt,final_fwt,final_accuracy_drop_from_peak,plasticity_score,stability_score,stability_peak_score,plasticity_stability_hmean,plasticity_stability_peak_hmean,final_client_seen_accuracy_mean,final_client_seen_accuracy_std,final_client_seen_accuracy_min,final_client_seen_accuracy_max,replay_memory_mb,avg_power_w,peak_power_w,energy_j,avg_cpu_util,peak_cpu_util,avg_gpu_util,peak_gpu_util,avg_ram_mb,peak_ram_mb,avg_swap_mb,peak_swap_mb,tegrastats_found,tegrastats_sample_count,power_source,final_train_loss,final_round_time_sec,comm_mb_total_run,wall_time_min,accuracy_per_comm_mb
TRUE_FEDAVG,experiments/latest/run_20260315_015217/digit5/iid0_a0.1/FEDPROX_mu0.01/noreplay/seed42/TRUE_FEDAVG,digit5,TRUE_FEDAVG,FEDPROX,current,16,NA,NA,False,False,True,42,2,2,1,1,,False,0,0.0,0.0,357875264.0,178937632.0,178937632.0,553.359560251236,0.4042762446220037,0.0,,,,0.4042762446220037,1.0,,0.5757787987517012,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.4309046723512744,318.80411410331726,341.29644775390625,9.2226593375206,0.0011845310646582217
TRUE_FEDAVG,experiments/latest/run_20260315_015217/digit5/iid0_a0.1/FEDPROX_mu0.01/noreplay/seed43/TRUE_FEDAVG,digit5,TRUE_FEDAVG,FEDPROX,current,16,NA,NA,False,False,True,43,2,2,1,1,,False,0,0.0,0.0,357875264.0,178937632.0,178937632.0,534.4029364585876,0.4560463429625077,0.0,,,,0.4560463429625077,1.0,,0.6264173460779066,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.4397808930069773,302.70533895492554,341.29644775390625,8.906715607643127,0.0013362176663829284
TRUE_FEDAVG,experiments/latest/run_20260315_015217/digit5/iid0_a0.1/FEDPROX_mu0.01/noreplay/seed44/TRUE_FEDAVG,digit5,TRUE_FEDAVG,FEDPROX,current,16,NA,NA,False,False,True,44,2,2,1,1,,False,0,0.0,0.0,357875264.0,178937632.0,178937632.0,533.3197643756866,0.40821382913337434,0.0,,,,0.40821382913337434,1.0,,0.5797611423608761,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.2093370982584215,302.85270142555237,341.29644775390625,8.888662739594777,0.0011960682035217643
TRUE_FEDAVG,experiments/latest/run_20260315_033047/digit5/iid0_a0.1/FEDPROX_mu0.01/noreplay/seed42/TRUE_FEDAVG,digit5,TRUE_FEDAVG,FEDPROX,current,16,NA,NA,False,False,True,42,2,2,1,1,,False,0,0.0,0.0,357875264.0,178937632.0,178937632.0,540.0987010002136,0.5029085125998771,0.0,,,,0.5029085125998771,1.0,,0.6692470078965713,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.4348025328251794,302.5086615085602,341.29644775390625,9.001645016670228,0.0014735240167588915
TRUE_FEDAVG,experiments/latest/run_20260315_033047/digit5/iid0_a0.1/FEDPROX_mu0.01/noreplay/seed43/TRUE_FEDAVG,digit5,TRUE_FEDAVG,FEDPROX,current,16,NA,NA,False,False,True,43,2,2,1,1,,False,0,0.0,0.0,357875264.0,178937632.0,178937632.0,531.986085653305,0.38676819299323906,0.0,,,,0.38676819299323906,1.0,,0.5577979001067623,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.4502785358157158,301.18893122673035,341.29644775390625,8.866434760888417,0.001133232401153265
TRUE_FEDAVG,experiments/latest/run_20260315_033047/digit5/iid0_a0.1/FEDPROX_mu0.01/noreplay/seed44/TRUE_FEDAVG,digit5,TRUE_FEDAVG,FEDPROX,current,16,NA,NA,False,False,True,44,2,2,1,1,,False,0,0.0,0.0,357875264.0,178937632.0,178937632.0,530.7665038108826,0.20036880762138903,0.0,,,,0.20036880762138903,1.0,,0.33384540875971813,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.2262462692319356,301.1562497615814,341.29644775390625,8.846108396848043,0.0005870814329889132
FULL_FEDAVG,experiments/latest/run_20260316_164247/digit5/iid0_a0.7/FEDAVG/noreplay/seed42/FULL_FEDAVG,digit5,FULL_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,42,10,5,5,2,,False,0,0.0,0.0,10260000.0,5130000.0,5130000.0,3833.510428905487,0.1380402474431896,0.0,,,,0.1380402474431896,1.0,,0.2425929096151417,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.8698806200933522,104.54193425178528,9.784698486328125,63.891840481758116,0.01410776710555458
SHARED_ADAPTER,experiments/latest/run_20260316_164247/digit5/iid0_a0.7/FEDAVG/noreplay/seed42/SHARED_ADAPTER,digit5,SHARED_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,42,10,5,5,2,,False,0,0.0,0.0,44084000.0,22042000.0,22042000.0,3852.0540630817413,0.11943069593371777,0.02296005696977779,,,,0.11943069593371777,0.9770399430302222,,0.2128439307073447,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.8972078595007873,104.45953011512756,42.041778564453125,64.20090105136235,0.002840762213487752
TASK_ADAPTER,experiments/latest/run_20260316_164247/digit5/iid0_a0.7/FEDAVG/noreplay/seed42/TASK_ADAPTER,digit5,TASK_ADAPTER,FEDAVG,current,16,NA,NA,False,False,True,42,10,5,5,2,,False,0,0.0,0.0,44084000.0,22042000.0,22042000.0,3843.23264837265,0.1360628938185992,0.0,,,,0.1360628938185992,1.0,,0.23953408664067333,,,,,,0.0,,,,,,,,,,,,False,0,NA,1.814365301601231,104.23540925979614,42.041778564453125,64.0538774728775,0.003236373399617355
TRUE_FEDAVG,experiments/latest/run_20260316_164247/digit5/iid0_a0.7/FEDAVG/noreplay/seed42/TRUE_FEDAVG,digit5,TRUE_FEDAVG,FEDAVG,current,16,NA,NA,False,False,True,42,10,5,5,2,,False,0,0.0,0.0,22367204000.0,11183602000.0,11183602000.0,7689.997975587845,0.850691130884163,0.1487498109290451,,,,0.850691130884163,0.851250189070955,,0.8509705681571029,,,,,,0.0,,,,,,,,,,,,False,0,NA,0.05952883420505567,138.0070629119873,21331.02798461914,128.16663292646408,3.988045637076463e-05
